ec5_uuid,ec5_parent_uuid,created_at,uploaded_at,title,8_Species,9_Foraging_type,10_Substrate,11_where,12_if_dead_decay_cla,13_tree_species,14_tree_size_class,15_time_spent_sec,16_distance_m,17_bearing,lat_18_location,long_18_location,accuracy_18_location,UTM_Northing_18_location,UTM_Easting_18_location,UTM_Zone_18_location,19_If_not_foraging,20_sex,21_height_ratio,22_comments,23_time_of_obs
8964c99c-7fff-4774-aa79-f1c44b2ed5df,4aa2423c-d92f-438b-89e7-71f31bff3727,2025-04-25T13:07:59.000Z,2025-04-25T15:33:27.000Z,"RCWO 09:05",RCWO,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Pine,51-60cm,133,68.1,214,30.620376,-83.676776,4,3390585,243406,17R,Foraging,unknown,50,"Was flaking in a different tree when I first found it but flew to another tree and searched",09:05
1723698e-8170-40d0-8f60-6d36f042e414,7ee7a6d7-4f50-4d5c-b2c1-ecf3f88b4b53,2025-04-24T17:17:16.000Z,2025-04-24T20:21:30.000Z,"RCWO 13:15",RCWO,flaking,alive,"lower bole (below first secondary limb)","1 live tree",Pita,21-30cm,215,27,24,30.645006,-83.68652,3,3393338,242537,17R,Foraging,unknown,30,"DBAl Unk right
PuAl xxorwh foraging nearby on same type of tree but spent 70sec less foraging on lower bole",13:15
08d5e7b4-1a37-43c3-8bd8-460263509f61,7ee7a6d7-4f50-4d5c-b2c1-ecf3f88b4b53,2025-04-24T16:47:52.000Z,2025-04-24T20:21:28.000Z,"RHWO 12:46",RHWO,"Other (includes not foraging)",alive,"upper bole (above first secondary limb)","1 live tree",Pita,31-40cm,10,70,26,30.646252,-83.685637,3,3393474,242625,17R,"Fighting same species",unknown,75,,12:46
37927887-b9a2-4d13-ad0c-ca20ef28695c,7ee7a6d7-4f50-4d5c-b2c1-ecf3f88b4b53,2025-04-24T16:46:56.000Z,2025-04-24T20:21:26.000Z,"RHWO 12:45",RHWO,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,11-20cm,13,112,24,30.646246,-83.685637,3,3393474,242625,17R,Foraging,unknown,15,"Pecked and moved a bit. Then hawked after",12:45
9f68a5c3-e5a8-4d5a-8aae-eecb5c2ba3e6,7ee7a6d7-4f50-4d5c-b2c1-ecf3f88b4b53,2025-04-24T16:19:56.000Z,2025-04-24T20:21:24.000Z,"RCWO 12:18",RCWO,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pita,21-30cm,110,38,251,30.644285,-83.686731,4,3393259,242515,17R,Foraging,unknown,0,"LL unk, RL: YeDXWh",12:18
05d8c3a6-35f1-4dd6-8569-00111b9a9d99,96b265b2-662f-4339-b3ea-584f9492fd71,2025-04-24T16:04:32.000Z,2025-04-24T20:21:20.000Z,"RBWO 12:03",RBWO,drilling/probing,dead,"secondary limb","1 live tree",Pita,31-40cm,122,60,134,30.637915,-83.689887,3,3392560,242196,17R,Foraging,female,50,,12:03
1be15f13-a8d7-4bd6-8126-736f43c0cd93,96b265b2-662f-4339-b3ea-584f9492fd71,2025-04-24T15:22:08.000Z,2025-04-24T20:21:18.000Z,"DOWO 11:21",DOWO,drilling/probing,alive,"tertiary limb","1 live tree","Live oak",70+cm,151,46,81,30.637156,-83.688655,3,3392473,242312,17R,Foraging,male,80,"Tapping away at tert limb. Dont know what its after",11:21
70f85294-d44c-44c5-8b70-afeb5ca561f2,8c4b7390-c17a-42da-a808-418b46a1a2d7,2025-04-24T14:05:41.000Z,2025-04-24T20:21:13.000Z,"DOWO 10:03",DOWO,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree","Liquidambar styrasiflua",1-10cm,18,33,76,30.626926,-83.686172,3,3391333,242523,17R,Foraging,male,20,"Foraging in shrubs. Moving from shrub to shrub. Was with mate also",10:03
2e3de216-28c4-45b7-811d-8ef941b82c4e,275ba8d6-6526-48b4-986c-3f97ef362c94,2025-04-23T14:49:19.000Z,2025-04-23T16:06:36.000Z,"RBWO 10:47",RBWO,gleaning/searching,alive,"tertiary limb","1 live tree",Pipa,51-60cm,65,55,311,30.775652,-84.005988,5,3408572,786556,16R,Foraging,male,50,"Searched on lower bole of nearby tree before flying up to this one. Looking into open pine cones",10:47
aa81a338-64e3-47e6-9cbc-6c942ed1c290,275ba8d6-6526-48b4-986c-3f97ef362c94,2025-04-23T14:30:48.000Z,2025-04-23T16:06:34.000Z,"RHWO 10:29",RHWO,drilling/probing,dead,"secondary limb","1 live tree","Quercus stellata",31-40cm,67,39,318,30.774891,-84.005748,4,3408488,786581,16R,Foraging,unknown,60,,10:29
bac3378d-08a4-4040-bd0f-40fdf78f7bf8,d31e88df-f64e-47cc-befa-8b974c86920f,2025-04-23T14:04:44.000Z,2025-04-23T16:06:30.000Z,"RBWO 10:03",RBWO,gleaning/searching,dead,"secondary limb","1 live tree","Quercus falcata",31-40cm,69,15,275,30.766928,-84.002443,5,3407613,786921,16R,Foraging,male,70,"Poked into dead limb a little but not often and no serious pecking",10:03
df459988-9ff4-4be5-a99c-ea6e5d529194,d31e88df-f64e-47cc-befa-8b974c86920f,2025-04-23T13:32:05.000Z,2025-04-23T16:06:28.000Z,"RHWO 09:30",RHWO,"Other (includes not foraging)",dead,"secondary limb","4 loss of most tertiary limbs, secondary limbs present",Pinus,31-40cm,5,74,266,30.765778,-83.999998,4,3407492,212841,17R,Other,male,50,Copulation,09:30
be7b255e-bba8-4d4a-bb92-cbd0abab23dc,d31e88df-f64e-47cc-befa-8b974c86920f,2025-04-23T13:24:35.000Z,2025-04-23T16:06:26.000Z,"RHWO 09:22",RHWO,"Other (includes not foraging)",alive,"lower bole (below first secondary limb)","1 live tree",Pipa,31-40cm,5,40,358,30.765236,-84.0006,4,3407430,787102,16R,"Fighting different species (specify in comments)",unknown,55,"Faught rbwo and RHWO won",09:22
a7b7f0a2-bf36-4c19-b057-bdc3617259bb,d31e88df-f64e-47cc-befa-8b974c86920f,2025-04-23T13:08:59.000Z,2025-04-23T16:06:25.000Z,"RCWO 09:08",RCWO,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,11-20cm,17,40,226,30.765496,-84.002247,4,3407455,786944,16R,Foraging,unknown,5,"Foraged really low. Outside plot",09:08
705a583d-a58e-44c7-aa73-e5bd2d647627,2817c163-4ca2-426b-af48-beef59760f00,2025-04-23T12:24:14.000Z,2025-04-23T16:06:21.000Z,"RBWO 08:23",RBWO,gleaning/searching,alive,"tertiary limb","1 live tree",Pipa,21-30cm,347,64,165,30.758508,-83.998224,3,3406681,212989,17R,Foraging,male,60,"On pine cone for a while",08:23
50d5ea43-dbd9-4473-8db5-3f2071963e52,2817c163-4ca2-426b-af48-beef59760f00,2025-04-23T11:51:56.000Z,2025-04-23T16:06:19.000Z,"RBWO 07:51",RBWO,gleaning/searching,alive,"secondary limb","1 live tree",Pipa,21-30cm,52,23,96,30.75801,-83.998891,4,3406628,212924,17R,Foraging,male,95,,07:51
c8602a48-e24a-4ef6-bd48-a3a08b5136cf,ea5fa47c-129c-4fa3-b325-d9e7cc9a3a46,2025-04-23T11:34:22.000Z,2025-04-23T16:06:15.000Z,"RHWO 07:32",RHWO,drilling/probing,alive,"tertiary limb","1 live tree",Pipa,31-40cm,28,51.6,3,30.749592,-84.002762,5,3405690,786942,16R,Foraging,unknown,95,"Was spooked to this tree by other red head then pecked at same spot where it landed",07:32
20aafc2e-5790-46c3-8876-dc63e9b4b9b9,7348483b-9af0-4c4e-ad31-2f1dbf813562,2025-04-23T15:20:11.000Z,2025-04-23T15:28:17.000Z,"RHWO 11:17",RHWO,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree","Long leaf pine",11-20cm,30,35,12,30.775232,-84.006413,4,3408524,786516,16R,Foraging,unknown,50,,11:17
272e479d-041a-4993-98c4-8bca300b1c8b,b2b22e79-5b9f-47b5-a82a-a6a82518ed54,2025-04-23T11:54:46.000Z,2025-04-23T15:28:13.000Z,"PIWO 07:50",PIWO,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree","Long leaf pine",41-50cm,54,22.2,33,30.758861,-84.013761,4,3406690,785861,16R,Foraging,unknown,50,"Tree has a large cavity in it, but I did not see the PIWO go near or in it. After this observation, I saw a PIWO again on another tree (possibly same individual) and it foraged for 47 seconds before flying to first tree. Flakes were coming off of tree from movement of PIWO, but the PIWO was not flaking",07:50
11e8b145-0a37-4d9c-8556-a010cd6603c1,607945f2-60d4-4cdc-abd6-5cae7ccb15c5,2025-04-16T12:30:32.000Z,2025-04-16T13:38:16.000Z,"RHWO 08:29",RHWO,gleaning/searching,alive,"tertiary limb","1 live tree",Pita,61-70cm,17,82,223,30.652382,-84.236775,3,3394335,764795,16R,Foraging,unknown,60,"Looking at leaves",08:29
1bb57664-acf2-4721-a9f0-c28ebcb4ef66,607945f2-60d4-4cdc-abd6-5cae7ccb15c5,2025-04-16T12:20:02.000Z,2025-04-16T13:38:14.000Z,"RBWO 08:18",RBWO,"Other (includes not foraging)",dead,"upper bole (above first secondary limb)","1 live tree",Pita,41-50cm,15,1,180,30.653779,-84.236859,3,3394489,764784,16R,Prospecting,female,45,"Hole facing north in dead leader",08:18
c16db6e4-2da1-4d13-9c9f-f83ddfce24fb,607945f2-60d4-4cdc-abd6-5cae7ccb15c5,2025-04-16T12:14:31.000Z,2025-04-16T13:38:12.000Z,"RBWO 08:09",RBWO,gleaning/searching,alive,"tertiary limb","1 live tree",Pita,41-50cm,512,39,168,30.653968,-84.236651,3,3394511,764803,16R,Foraging,female,99,"Looking in Pine cones",08:09
cab7923b-e211-4931-9771-8b39f1225c40,607945f2-60d4-4cdc-abd6-5cae7ccb15c5,2025-04-16T12:16:06.000Z,2025-04-16T13:38:11.000Z,"RCWO 08:14",RCWO,flaking,alive,"upper bole (above first secondary limb)","1 live tree",Pies,21-30cm,116,11,124,30.653971,-84.236641,3,3394511,764804,16R,Foraging,unknown,65,,08:14
ec3088f6-8707-41d3-9db5-f204552d9f01,8ace71f5-404c-4fca-b818-f603ce3413d1,2025-04-11T14:41:14.000Z,2025-04-11T16:21:26.000Z,"RBWO 10:40",RBWO,gleaning/searching,alive,"secondary limb","1 live tree","Live oak",31-40cm,127,64,344,30.636338,-83.654815,3,3392305,245554,17R,Foraging,female,75,"Foraged on main branch. Wonder if this should be upper bole or not...",10:40
e0674d13-586b-4e38-b008-76e2f9287491,8ace71f5-404c-4fca-b818-f603ce3413d1,2025-04-11T14:06:15.000Z,2025-04-11T16:21:24.000Z,"RBWO 10:04",RBWO,gleaning/searching,dead,"secondary limb","1 live tree",Pita,41-50cm,27,24,347,30.634174,-83.654859,4,3392065,245544,17R,Foraging,male,55,"Stuck beak into holes, moved often. I think I've called this searching before",10:04
a331a8d4-42c7-42a1-95c7-e2ff2e714541,214d9ce8-fb98-4e81-b496-02ecce470a23,2025-04-11T12:51:17.000Z,2025-04-11T16:21:20.000Z,"RCWO 08:50",RCWO,flaking,alive,"upper bole (above first secondary limb)","1 live tree",Pita,31-40cm,215,72,86,30.646271,-83.686122,3,3393478,242579,17R,Foraging,unknown,75,"White band on right leg",08:50
576c44b8-77f6-4028-b029-2c32f850409f,214d9ce8-fb98-4e81-b496-02ecce470a23,2025-04-11T12:44:14.000Z,2025-04-11T16:21:18.000Z,"RBWO 08:42",RBWO,flaking,dead,"secondary limb","1 live tree",Piec,51-60cm,207,57,168,30.646277,-83.686433,3,3393479,242549,17R,Foraging,male,55,"Pecking and walking along recently dead limb. Occassionally probed for 10sec or so twice. Stopped obs when it pecked at dead tertiary limb",08:42
083a00c1-5cc0-43e2-ae2b-ed869e3ea724,cbd4a235-b677-40c8-b668-cde1258fd92c,2025-04-11T11:40:02.000Z,2025-04-11T16:21:14.000Z,"RHWO 07:38",RHWO,Hawking,alive,"secondary limb","1 live tree",Pipa,31-40cm,97,70,264,30.633042,-83.70064,3,3392044,241152,17R,Foraging,unknown,70,"Made 2 foraging bouts, seen chasing insect in canopy",07:38
5e729db8-fa0a-49cf-9470-ce8fc4869a69,cbd4a235-b677-40c8-b668-cde1258fd92c,2025-04-11T11:30:14.000Z,2025-04-11T16:21:13.000Z,"RBWO 07:29",RBWO,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pita,51-60cm,74,66,153,30.632035,-83.700612,3,3391933,241152,17R,Foraging,male,10,"Foraging low on bole",07:29
0baa247b-3590-4917-a361-5afd137b3a3d,c9b3cdb2-495b-47ca-a693-2eef79b16a41,2025-04-11T14:51:21.000Z,2025-04-11T15:28:51.000Z,"RHWO 10:49",RHWO,gleaning/searching,alive,"secondary limb","1 live tree","Long leaf pine",31-40cm,14,34.6,318,30.624606,-83.668636,4,3391036,244198,17R,Foraging,unknown,55,"RHWO was being vigilant for several minutes, displayed foraging behavior for 14 seconds, then went back to being vigilant.",10:49
9d314f18-a184-4673-8f99-7af053cfe681,c9b3cdb2-495b-47ca-a693-2eef79b16a41,2025-04-11T12:55:56.000Z,2025-04-11T15:28:49.000Z,"RHWO 08:53",RHWO,"Other (includes not foraging)",alive,"secondary limb","1 live tree","Long leaf pine",41-50cm,1,35.6,12,30.624344,-83.666952,4,3391003,244359,17R,"Fighting same species",unknown,75,"Two RHWO fighting over a tree. ""Winner"" stayed on the tree and started drumming on a tertiary limb",08:53
01bbe5d3-f21a-4e50-942e-48920bfea349,a1401de0-f393-4f39-9cd8-6120cbb3fd08,2025-04-10T14:44:35.000Z,2025-04-10T17:06:29.000Z,"RBWO 10:43",RBWO,gleaning/searching,alive,"secondary limb","1 live tree","Long leaf pine",51-60cm,51,18.2,230,30.86467,-84.043398,4,3418348,782712,16R,Foraging,male,80,,10:43
9ae91588-542c-449c-b996-de699d5deb42,b0fe3595-fff9-4c9b-b02d-1f2bf004b867,2025-04-10T15:01:49.000Z,2025-04-10T16:22:28.000Z,"RHWO 11:00",RHWO,Hawking,dead,"secondary limb","1 live tree",Pipa,31-40cm,60,62,70,30.861852,-84.014221,6,3418110,785512,16R,Foraging,unknown,45,"1 flight and ate something",11:00
a18f06ea-110f-4bed-9437-1c9f8efb5962,b0fe3595-fff9-4c9b-b02d-1f2bf004b867,2025-04-10T14:51:39.000Z,2025-04-10T16:22:26.000Z,"RBWO 10:50",RBWO,gleaning/searching,dead,"secondary limb","1 live tree",Pipa,31-40cm,28,29,295,30.861607,-84.015143,15,3418080,785424,16R,Foraging,male,80,"Looked into holes but didnt drill",10:50
8f5dcb77-a8f1-4e7e-b3c8-8e0dc9586b01,b0fe3595-fff9-4c9b-b02d-1f2bf004b867,2025-04-10T14:45:13.000Z,2025-04-10T16:22:25.000Z,"RCWO 10:44",RCWO,flaking,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,41-50cm,158,61,345,30.861349,-84.014815,5,3418052,785456,16R,Foraging,unknown,90,,10:44
c171d63a-71ff-486e-9228-ebc415c186a4,b0fe3595-fff9-4c9b-b02d-1f2bf004b867,2025-04-10T14:09:38.000Z,2025-04-10T16:22:23.000Z,"DOWO 10:09",DOWO,gleaning/searching,alive,"secondary limb","1 live tree","Live oak",70+cm,19,8,160,30.859064,-84.014042,4,3417801,785537,16R,Foraging,female,60,,10:09
f7a35f6f-507c-4793-80da-cc8b3e56ea16,0f06c338-0e0f-4ee9-a3d5-d3ca73706d10,2025-04-10T13:40:13.000Z,2025-04-10T16:22:19.000Z,"NOFL 09:39",NOFL,flaking,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,61-70cm,261,105,51,30.850133,-84.010669,6,3416819,785886,16R,Foraging,male,90,"Flaking like an rcw",09:39
1cd5f9e9-abb1-40e8-bb43-8e3d9bcb4282,0f06c338-0e0f-4ee9-a3d5-d3ca73706d10,2025-04-10T13:29:14.000Z,2025-04-10T16:22:17.000Z,"RBWO 09:28",RBWO,gleaning/searching,alive,"secondary limb","1 live tree",Pipa,51-60cm,78,54,304,30.850021,-84.010876,6,3416806,785867,16R,Foraging,female,85,,09:28
6214de6a-fe9d-46d9-afec-526cd1b6170c,0610b563-94e7-4e58-a497-ada72017a7da,2025-04-10T13:05:42.000Z,2025-04-10T16:22:14.000Z,"RBWO 09:04",RBWO,"Other (includes not foraging)",alive,"upper bole (above first secondary limb)","1 live tree",Pipa,21-30cm,100,47,191,30.844801,-84.019846,4,3416204,785024,16R,"Fighting same species",male,65,"Fighting other male near new RCW cav",09:04
16fbfa27-6350-494e-a326-ddc9b9ca66d4,0610b563-94e7-4e58-a497-ada72017a7da,2025-04-10T13:02:37.000Z,2025-04-10T16:22:12.000Z,"RBWO 09:01",RBWO,drilling/probing,dead,"secondary limb","1 live tree",Pipa,31-40cm,48,87,188,30.845002,-84.01981,4,3416227,785027,16R,Foraging,male,90,"Same tree as RCW. Probed a pruning limb",09:01
6ae3b9fb-ab8b-4b64-adf1-90fe246f3728,0610b563-94e7-4e58-a497-ada72017a7da,2025-04-10T12:59:16.000Z,2025-04-10T16:22:10.000Z,"RCWO 08:58",RCWO,flaking,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,31-40cm,78,114,185,30.84532,-84.019906,5,3416262,785017,16R,Foraging,unknown,85,,08:58
0fc822e7-69c4-41ff-a034-d96c760fce37,0610b563-94e7-4e58-a497-ada72017a7da,2025-04-10T12:40:53.000Z,2025-04-10T16:22:08.000Z,"RCWO 08:40",RCWO,flaking,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,21-30cm,19,51,302,30.844262,-84.019933,5,3416144,785017,16R,Foraging,unknown,70,,08:40
52561caa-a931-4eb1-908c-a127c404b368,0610b563-94e7-4e58-a497-ada72017a7da,2025-04-10T12:34:37.000Z,2025-04-10T16:22:07.000Z,"RBWO 08:33",RBWO,gleaning/searching,dead,"secondary limb","4 loss of most tertiary limbs, secondary limbs present",Pinus,21-30cm,61,92,1,30.84375,-84.02013,4,3416087,785000,16R,Foraging,female,80,,08:33
ddd8d042-0997-43e7-ba19-256c7095a826,829dda96-fd71-4aa8-bc47-585deed30fe6,2025-04-10T12:08:24.000Z,2025-04-10T16:22:03.000Z,"RCWO 08:07",RCWO,gleaning/searching,alive,"secondary limb","1 live tree",Pipa,51-60cm,28,20,89,30.837263,-84.016148,5,3415378,785400,16R,Foraging,unknown,75,,08:07
a9c21f93-a673-4db0-94f5-02ceef71a628,829dda96-fd71-4aa8-bc47-585deed30fe6,2025-04-10T11:45:22.000Z,2025-04-10T16:22:01.000Z,"RCWO 07:44",RCWO,flaking,alive,"secondary limb","1 live tree",Pipa,51-60cm,57,22,230,30.835817,-84.016515,3,3415217,785370,16R,Foraging,unknown,85,,07:44
65cf0cb1-5303-4578-89f3-a4f3ecc8390f,441ba4a6-cea5-4e68-8ae4-14c130b6ce58,2025-04-09T15:44:19.000Z,2025-04-09T17:15:49.000Z,"RHWO 11:42",RHWO,Hawking,alive,"lower bole (below first secondary limb)","1 live tree","Post oak",11-20cm,60,59,87,30.760066,-84.013101,6,3406825,785921,16R,Foraging,unknown,30,"Did 1 foraging flight then started calling after 58 sec",11:42
59149aa0-c96b-4cc9-8f5e-55be7d75345e,441ba4a6-cea5-4e68-8ae4-14c130b6ce58,2025-04-09T15:37:28.000Z,2025-04-09T17:15:47.000Z,"NOFL 11:36",NOFL,gleaning/searching,dead,ground,"1 live tree",Ground,1-10cm,207,53,63,30.759801,-84.01306,7,3406796,785925,16R,Foraging,female,0,,11:36
08b77422-ed89-4112-90a3-284c301e3ef3,441ba4a6-cea5-4e68-8ae4-14c130b6ce58,2025-04-09T15:29:08.000Z,2025-04-09T17:15:45.000Z,"RBWO 11:27",RBWO,"Other (includes not foraging)",alive,"lower bole (below first secondary limb)","1 live tree",Pipa,41-50cm,600,23,229,30.759451,-84.013314,7,3406756,785902,16R,Excavation,male,40,"Old RCW cav. Tapping away at the inside",11:27
4bbf6eb8-2389-46e8-ac68-5fc59fb19d71,441ba4a6-cea5-4e68-8ae4-14c130b6ce58,2025-04-09T15:21:09.000Z,2025-04-09T17:15:44.000Z,"RHWO 11:19",RHWO,"Other (includes not foraging)",dead,"lower bole (below first secondary limb)","5 loss most of secondary limbs",Pinus,31-40cm,600,45,254,30.758649,-84.013928,4,3406666,785846,16R,Excavation,unknown,45,"Cav facing south on small dead pine",11:19
b6083852-db9b-4727-8383-2355c8ebc4a9,db582aed-6877-43ea-85d9-5a2129e5cc7f,2025-04-09T14:42:58.000Z,2025-04-09T17:15:40.000Z,"NOFL 10:41",NOFL,gleaning/searching,dead,ground,"1 live tree",Ground,1-10cm,300,104,270,30.769835,-84.016281,4,3407900,785587,16R,Foraging,male,5,"Scooted down bole looking for thing on ground before jumping off and onto the ground. Foraging near mate",10:41
b006c178-f8c8-453d-b5fd-abd5ad405ad6,db582aed-6877-43ea-85d9-5a2129e5cc7f,2025-04-09T14:32:59.000Z,2025-04-09T17:15:38.000Z,"RCWO 10:32",RCWO,flaking,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,41-50cm,38,70,141,30.769801,-84.017084,5,3407894,785510,16R,Foraging,unknown,45,,10:32
67a8c2f8-2a90-4f14-a2dd-b68433d6792e,db582aed-6877-43ea-85d9-5a2129e5cc7f,2025-04-09T14:14:25.000Z,2025-04-09T17:15:36.000Z,"RBWO 10:07",RBWO,gleaning/searching,alive,"secondary limb","1 live tree","Post oak",31-40cm,754,62,332,30.770713,-84.016216,4,3407998,785591,16R,Foraging,female,75,"She spent a lot of time here. Started preening to stop obs",10:07
903c0fc4-83e0-47a0-b0e8-94bb2c27fb9c,db582aed-6877-43ea-85d9-5a2129e5cc7f,2025-04-09T14:07:52.000Z,2025-04-09T17:15:34.000Z,"DOWO 10:06",DOWO,gleaning/searching,dead,"tertiary limb","1 live tree","Post oak",31-40cm,87,62,335,30.770747,-84.01625,6,3408001,785587,16R,Foraging,female,50,,10:06
120988c2-6ed0-4bb4-a3e6-29669a1a51b6,db582aed-6877-43ea-85d9-5a2129e5cc7f,2025-04-09T13:31:29.000Z,2025-04-09T17:15:33.000Z,"RCWO 09:30",RCWO,gleaning/searching,dead,"secondary limb","1 live tree",Pipa,31-40cm,87,34,209,30.771269,-84.016578,6,3408058,785555,16R,Foraging,unknown,85,"Probed dead limb for 40 sec after",09:30
9109a979-26c6-418b-8af8-1bd0c85d4ceb,43588ac6-e854-4e49-a6d4-bcb17395534d,2025-04-09T12:28:55.000Z,2025-04-09T17:15:29.000Z,"RBWO 08:27",RBWO,gleaning/searching,alive,"tertiary limb","1 live tree",Pipa,21-30cm,92,49,304,30.774098,-84.006788,4,3408397,786484,16R,Foraging,male,95,"Off plot but close",08:27
1f81b1e2-7392-42de-ada9-3fe17965b5f7,60e1350e-75e1-4a88-836e-f7f815c58b17,2025-04-09T14:13:59.000Z,2025-04-09T17:09:46.000Z,"RHWO 10:11",RHWO,"Other (includes not foraging)",dead,"upper bole (above first secondary limb)","5 loss most of secondary limbs",Pine,31-40cm,1,74,12,30.759267,-84.012848,4,3406737,785947,16R,"Fighting same species",unknown,80,"First RHWO flew onto tree and was quickly chased off by another RHWO",10:11
aa0ff0fa-1b27-4d0d-abea-fec93f45ac5d,60e1350e-75e1-4a88-836e-f7f815c58b17,2025-04-09T13:59:32.000Z,2025-04-09T17:09:44.000Z,"RBWO 09:57",RBWO,gleaning/searching,alive,,"1 live tree","Long leaf pine",41-50cm,9,21,52,30.759133,-84.013624,3,3406720,785873,16R,Foraging,female,55,"Male RBWO nearby being vigilant",09:57
718d1c89-ae7f-452b-adab-5b00fe3a175a,0b423eae-74c2-4d42-986d-3fecccf07efe,2025-04-09T15:37:49.000Z,2025-04-09T17:09:41.000Z,"RCWO 11:36",RCWO,flaking,alive,"upper bole (above first secondary limb)","1 live tree","Long leaf pine",41-50cm,48,31.6,162,30.748725,-84.002687,3,3405594,786952,16R,Foraging,unknown,80,,11:36
05f8bd3c-732a-4e53-9d56-a0cc7abf05b1,0b423eae-74c2-4d42-986d-3fecccf07efe,2025-04-09T13:17:26.000Z,2025-04-09T17:09:39.000Z,"RCWO 09:14",RCWO,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pine,11-20cm,15,40,5,30.749022,-84.002049,4,3405629,787012,16R,Foraging,unknown,30,,09:14
aedde409-0138-4a52-a341-00647b24cc79,39f20790-55da-4174-b09f-fefacdf18b35,2025-04-09T12:40:04.000Z,2025-04-09T17:09:35.000Z,"RCWO 08:38",RCWO,drilling/probing,alive,"upper bole (above first secondary limb)","1 live tree","Long leaf pine",41-50cm,16,34.2,160,30.758702,-83.99941,4,3406706,212876,17R,Foraging,unknown,65,,08:38
8b6a66bc-0a16-4c52-91c0-a314af374082,ba1d0b2e-f430-474d-b0d6-9efdb4fd11fc,2025-04-08T12:53:12.000Z,2025-04-09T12:37:45.000Z,"RHWO 08:51",RHWO,gleaning/searching,alive,"secondary limb","1 live tree",Pine,51-60cm,62,37.5,212,30.649895,-84.226052,5,3394084,765830,16R,Foraging,unknown,45,,08:51
83938ccb-34dd-4dc6-bcc2-0c34933b9246,2477c00e-584c-480a-a3eb-1dcbc25af3a1,2025-04-08T14:22:29.000Z,2025-04-08T15:41:08.000Z,"RHWO 10:20",RHWO,Hawking,alive,"lower bole (below first secondary limb)","1 live tree",Piec,51-60cm,215,56,308,30.650684,-84.225104,3,3394174,765919,16R,Foraging,unknown,10,,10:20
baa456e6-4bc4-44de-b457-fc9cfa9621e4,2477c00e-584c-480a-a3eb-1dcbc25af3a1,2025-04-08T14:36:57.000Z,2025-04-08T15:41:06.000Z,"RHWO 10:35",RHWO,gleaning/searching,dead,"tertiary limb","1 live tree",Pipa,11-20cm,18,39.7,330,30.649738,-84.226789,3,3394065,765760,16R,Foraging,unknown,25,"Flew away with big grub, maybe caterpillar",10:35
c02c09e7-9915-4618-b871-50e01c1a8dbc,817b6fc7-ed49-4ba3-ad6f-c8626a334fad,2025-04-08T14:04:51.000Z,2025-04-08T15:41:02.000Z,"RHWO 10:03",RHWO,gleaning/searching,alive,"tertiary limb","1 live tree",Pita,41-50cm,15,56,243,30.651317,-84.215958,7,3394266,766794,16R,Foraging,unknown,70,"Gingerly pecking at needles",10:03
7c68bcdc-cff9-4a99-9b73-f5af876081b8,817b6fc7-ed49-4ba3-ad6f-c8626a334fad,2025-04-08T13:48:44.000Z,2025-04-08T15:41:00.000Z,"DOWO 09:46",DOWO,"Other (includes not foraging)",dead,"secondary limb","3 dead ﹤3yr, tertiary limbs decaying",Pita,51-60cm,600,64,278,30.650533,-84.215852,3,3394179,766806,16R,Excavation,female,85,"Cav facing east way up on crown of snag",09:46
e83346e0-b620-4812-9011-3455fe2435ac,a0b9cbb5-a255-4fc9-b3b6-56c568f408a7,2025-04-08T12:59:55.000Z,2025-04-08T15:40:57.000Z,"DOWO 08:59",DOWO,drilling/probing,dead,"tertiary limb","1 live tree",Pipa,11-20cm,25,18,80,30.658913,-84.205427,4,3395133,767783,16R,Foraging,female,35,,08:59
2cb6d5e4-5a8d-4d4c-9180-fd87f5828d90,0474da23-4929-46f9-831e-040496e933e6,2025-04-02T15:13:59.000Z,2025-04-07T12:22:32.000Z,"RBWO 11:12",RBWO,gleaning/searching,alive,"secondary limb","1 live tree","Long leaf pine",41-50cm,16,52,239,30.867003,-84.024644,3,3418654,784499,16R,Foraging,unknown,60,,11:12
2fce2a14-1f10-43ae-8c86-df8fb0b2ef0c,902232d5-3d60-4231-b6e4-d371f679a889,2025-04-04T14:29:25.000Z,2025-04-04T14:47:03.000Z,"RBWO 10:28",RBWO,gleaning/searching,alive,"secondary limb","1 live tree","Live oak",61-70cm,23,13,232,30.658578,-84.204777,4,3395098,767846,16R,Foraging,female,70,"Grabbed something went over to pine stones then pounded at it and came back to live oak after obs",10:28
